"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","EO","40","35","29960","29850"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","G6/G7","235","230","59820","57250"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","245","240","39780","41060"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","135","120","22060","22180"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","EO","165","155","26420","25630"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","135","130","55500","53260"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","440","415","36780","35210"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","G6/G7","65","65","56700","53510"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","SEO/HEO","55","55","36930","35620"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","G6/G7","95","90","60990","59840"
"In post","2023","Declared disabled","Department for Education","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","SEO/HEO","90","85","40920","41440"
"In post","2023","Declared disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outside London","EO","65","60","26620","26940"
"In post","2023","Declared disabled","Department for Education","Outside London","G6/G7","175","170","55010","51670"
"In post","2023","Declared disabled","Department for Education","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outside London","SEO/HEO","335","325","35530","37590"
"In post","2023","Declared disabled","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","EO","40","35","29860","29760"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","G6/G7","110","105","57470","55240"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","SEO/HEO","150","150","37600","39510"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","415","380","22490","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","EO","285","270","26470","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","240","235","53090","49970"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","525","495","34420","33830"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","EO","30","30","30190","29640"
"In post","2023","Declared disabled","Department for International Trade","London","G6/G7","80","80","60160","56700"
"In post","2023","Declared disabled","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","SEO/HEO","90","90","39120","36620"
"In post","2023","Declared disabled","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Outside London","SEO/HEO","35","35","37170","38050"
"In post","2023","Declared disabled","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","EO","40","35","29980","28850"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","G6/G7","100","100","59710","55300"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","SCS level","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","SEO/HEO","95","95","38230","36880"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","65","65","55390","49700"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","90","85","35550","35660"
"In post","2023","Declared disabled","Department for Transport","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","EO","50","45","31500","31450"
"In post","2023","Declared disabled","Department for Transport","London","G6/G7","75","75","60050","56340"
"In post","2023","Declared disabled","Department for Transport","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","SEO/HEO","85","85","41070","43320"
"In post","2023","Declared disabled","Department for Transport","Outside London","AA/AO","585","485","21810","22500"
"In post","2023","Declared disabled","Department for Transport","Outside London","EO","330","290","27910","27450"
"In post","2023","Declared disabled","Department for Transport","Outside London","G6/G7","50","50","60570","55870"
"In post","2023","Declared disabled","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Outside London","SEO/HEO","230","220","36340","33850"
"In post","2023","Declared disabled","Department for Transport","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","AA/AO","265","225","25110","25610"
"In post","2023","Declared disabled","Department for Work and Pensions","London","EO","975","890","32300","32520"
"In post","2023","Declared disabled","Department for Work and Pensions","London","G6/G7","110","105","62310","56060"
"In post","2023","Declared disabled","Department for Work and Pensions","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","SEO/HEO","340","325","40690","39150"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","AA/AO","5115","4290","21830","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","EO","8075","7070","28350","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","G6/G7","440","415","56580","53390"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","SEO/HEO","1985","1840","36340","34170"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","EO","30","30","28120","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","London","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","London","EO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","London","G6/G7","85","85","59870","55770"
"In post","2023","Declared disabled","Department of Health and Social Care","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","London","SEO/HEO","100","100","38130","36680"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","EO","35","30","26110","25190"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","G6/G7","90","85","56870","53640"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","SEO/HEO","105","105","36150","37060"
"In post","2023","Declared disabled","Department of Health and Social Care","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","EO","35","30","28470","28090"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","SEO/HEO","65","60","36940","38100"
"In post","2023","Declared disabled","Food Standards Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","AA/AO","30","30","29190","28950"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","EO","50","50","33230","32620"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","G6/G7","115","115","63100","62280"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","SEO/HEO","140","140","40400","39790"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","AA/AO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","EO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","G6/G7","20","15","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","50","45","39790","39660"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G6/G7","50","50","59380","57720"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","70","70","36230","35250"
"In post","2023","Declared disabled","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","London","EO","10","5","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Outside London","AA/AO","185","175","23320","23390"
"In post","2023","Declared disabled","HM Land Registry","Outside London","EO","260","225","28190","28080"
"In post","2023","Declared disabled","HM Land Registry","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Outside London","SEO/HEO","200","180","37950","34850"
"In post","2023","Declared disabled","HM Revenue and Customs","London","AA/AO","115","100","26540","26920"
"In post","2023","Declared disabled","HM Revenue and Customs","London","EO","185","170","32750","32540"
"In post","2023","Declared disabled","HM Revenue and Customs","London","G6/G7","235","220","68550","65230"
"In post","2023","Declared disabled","HM Revenue and Customs","London","SCS level","20","15","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","London","SEO/HEO","370","355","42650","42060"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","AA/AO","1850","1575","22550","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","EO","1250","1135","28390","28130"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","G6/G7","610","585","60170","57970"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","SEO/HEO","2030","1910","37630","35000"
"In post","2023","Declared disabled","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","London","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","London","G6/G7","85","85","58500","54760"
"In post","2023","Declared disabled","HM Treasury","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","London","SEO/HEO","85","80","36940","34560"
"In post","2023","Declared disabled","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Outside London","SEO/HEO","30","30","35780","34290"
"In post","2023","Declared disabled","HM Treasury","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","London","AA/AO","170","150","25940","26400"
"In post","2023","Declared disabled","Home Office","London","EO","350","315","30450","30200"
"In post","2023","Declared disabled","Home Office","London","G6/G7","225","220","64000","60160"
"In post","2023","Declared disabled","Home Office","London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Home Office","London","SEO/HEO","415","400","40400","40400"
"In post","2023","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Outside London","AA/AO","540","470","22050","22400"
"In post","2023","Declared disabled","Home Office","Outside London","EO","840","775","26520","25980"
"In post","2023","Declared disabled","Home Office","Outside London","G6/G7","130","125","58420","54470"
"In post","2023","Declared disabled","Home Office","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Outside London","SEO/HEO","505","480","35200","33160"
"In post","2023","Declared disabled","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","London","AA/AO","90","85","26200","26560"
"In post","2023","Declared disabled","Ministry of Defence","London","EO","55","55","31490","31020"
"In post","2023","Declared disabled","Ministry of Defence","London","G6/G7","85","85","63900","61440"
"In post","2023","Declared disabled","Ministry of Defence","London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","London","SEO/HEO","180","175","42910","43410"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","AA/AO","1385","1310","23520","22220"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","EO","820","790","28640","27470"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","G6/G7","760","730","56660","55110"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","SEO/HEO","2110","2040","37500","36300"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","Unknown","245","240","41380","40000"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","London","AA/AO","535","495","28110","25480"
"In post","2023","Declared disabled","Ministry of Justice","London","EO","290","275","32170","30020"
"In post","2023","Declared disabled","Ministry of Justice","London","G6/G7","175","170","63030","61070"
"In post","2023","Declared disabled","Ministry of Justice","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","London","SEO/HEO","465","450","41790","43650"
"In post","2023","Declared disabled","Ministry of Justice","London","Unknown","455","435","36290","33820"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","AA/AO","3980","3585","25620","24070"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","EO","1150","1085","29470","28480"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","G6/G7","210","210","63180","59590"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","SEO/HEO","1425","1370","39590","38210"
