"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Redbridge and Waltham Forest","AA/AO","AO","25","25","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","EO","EO","50","50","31950","32520"
"In post","2023","Unknown","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Sandwell","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sandwell","EO","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sandwell","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sandwell","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","AA/AO","AO","125","120","26350","26600"
"In post","2023","Unknown","Scottish Borders","EO","EO","35","35","30710","30440"
"In post","2023","Unknown","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","AA/AO","AA","30","30","19570","19500"
"In post","2023","Unknown","Sefton","AA/AO","AO","315","295","22380","22400"
"In post","2023","Unknown","Sefton","EO","EO","300","290","26440","25880"
"In post","2023","Unknown","Sefton","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Sefton","G6/G7","G7","35","35","56640","55250"
"In post","2023","Unknown","Sefton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","SEO/HEO","HEO","80","80","32740","32800"
"In post","2023","Unknown","Sefton","SEO/HEO","SEO","50","50","42330","41440"
"In post","2023","Unknown","Sefton","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Sheffield","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Unknown","Sheffield","AA/AO","AO","420","400","22390","22400"
"In post","2023","Unknown","Sheffield","EO","EO","490","475","26230","25750"
"In post","2023","Unknown","Sheffield","G6/G7","G6","30","30","[c]","[c]"
"In post","2023","Unknown","Sheffield","G6/G7","G7","95","95","55650","54420"
"In post","2023","Unknown","Sheffield","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Sheffield","SEO/HEO","HEO","130","125","32600","32000"
"In post","2023","Unknown","Sheffield","SEO/HEO","SEO","105","105","40680","39330"
"In post","2023","Unknown","Sheffield","Unknown","Unknown","35","30","29250","29050"
"In post","2023","Unknown","Shetland Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire","AA/AO","AA","20","20","[c]","[c]"
"In post","2023","Unknown","Shropshire","AA/AO","AO","35","35","27220","26890"
"In post","2023","Unknown","Shropshire","EO","EO","35","35","30020","30080"
"In post","2023","Unknown","Shropshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Shropshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Shropshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Shropshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Shropshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Solihull","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Solihull","AA/AO","AO","85","80","22380","22400"
"In post","2023","Unknown","Solihull","EO","EO","155","150","26530","25880"
"In post","2023","Unknown","Solihull","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Solihull","SEO/HEO","HEO","35","35","32570","32000"
"In post","2023","Unknown","Solihull","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Somerset CC","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Unknown","Somerset CC","AA/AO","AO","55","50","22140","21690"
"In post","2023","Unknown","Somerset CC","EO","EO","100","90","28060","27610"
"In post","2023","Unknown","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Somerset CC","G6/G7","G7","25","25","[c]","[c]"
"In post","2023","Unknown","Somerset CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Somerset CC","SEO/HEO","HEO","80","75","34700","34370"
"In post","2023","Unknown","Somerset CC","SEO/HEO","SEO","55","50","45510","43890"
"In post","2023","Unknown","Somerset CC","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","EO","EO","15","15","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Hampshire","AA/AO","AA","100","65","21630","21200"
"In post","2023","Unknown","South Hampshire","AA/AO","AO","145","105","22300","21200"
"In post","2023","Unknown","South Hampshire","EO","EO","85","80","27290","26960"
"In post","2023","Unknown","South Hampshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","South Hampshire","G6/G7","G7","30","30","55460","52490"
"In post","2023","Unknown","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Hampshire","SEO/HEO","HEO","60","60","31670","31060"
"In post","2023","Unknown","South Hampshire","SEO/HEO","SEO","75","75","39610","39190"
"In post","2023","Unknown","South Hampshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","AA/AO","AA","15","10","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","AA/AO","AO","545","490","22970","22520"
"In post","2023","Unknown","South Lanarkshire","EO","EO","230","215","28650","28130"
"In post","2023","Unknown","South Lanarkshire","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","G6/G7","G7","70","65","52370","52600"
"In post","2023","Unknown","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","SEO/HEO","HEO","105","100","35210","34950"
"In post","2023","Unknown","South Lanarkshire","SEO/HEO","SEO","65","65","41750","42140"
"In post","2023","Unknown","South Nottinghamshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","AA/AO","AO","50","45","27040","28880"
"In post","2023","Unknown","South Nottinghamshire","EO","EO","25","25","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","AA/AO","AO","45","40","21910","21690"
"In post","2023","Unknown","South Teesside","EO","EO","40","35","27110","27370"
"In post","2023","Unknown","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","AA/AO","AO","35","30","22850","22150"
"In post","2023","Unknown","South West Wales","EO","EO","30","25","[c]","[c]"
"In post","2023","Unknown","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","South West Wales","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","South West Wales","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","AA/AO","AO","25","25","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","EO","EO","20","15","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","AA/AO","AO","35","30","22960","22500"
"In post","2023","Unknown","Southampton","EO","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Southampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Southampton","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Southampton","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","EO","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","AA/AO","AA","60","55","22850","23230"
"In post","2023","Unknown","Staffordshire CC","AA/AO","AO","205","200","27560","28880"
"In post","2023","Unknown","Staffordshire CC","EO","EO","100","95","29420","28120"
"In post","2023","Unknown","Staffordshire CC","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","SEO/HEO","HEO","35","30","33740","33830"
"In post","2023","Unknown","Staffordshire CC","SEO/HEO","SEO","40","40","42000","41100"
"In post","2023","Unknown","Staffordshire CC","Unknown","Unknown","30","30","28100","25300"
"In post","2023","Unknown","Stoke-on-Trent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Stoke-on-Trent","AA/AO","AO","60","55","21990","21780"
"In post","2023","Unknown","Stoke-on-Trent","EO","EO","55","55","26640","25790"
"In post","2023","Unknown","Stoke-on-Trent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Stoke-on-Trent","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Stoke-on-Trent","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Stoke-on-Trent","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","AA/AO","AA","45","40","21440","21380"
"In post","2023","Unknown","Suffolk CC","AA/AO","AO","145","140","24960","22520"
"In post","2023","Unknown","Suffolk CC","EO","EO","105","100","27720","27890"
"In post","2023","Unknown","Suffolk CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","SEO/HEO","HEO","50","45","34600","34700"
"In post","2023","Unknown","Suffolk CC","SEO/HEO","SEO","25","20","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","Unknown","Unknown","45","35","28320","26840"
"In post","2023","Unknown","Sunderland","AA/AO","AA","15","10","[c]","[c]"
"In post","2023","Unknown","Sunderland","AA/AO","AO","300","255","22470","22520"
"In post","2023","Unknown","Sunderland","EO","EO","115","105","28150","28120"
"In post","2023","Unknown","Sunderland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sunderland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sunderland","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Unknown","Sunderland","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swansea","AA/AO","AA","200","175","19690","19000"
"In post","2023","Unknown","Swansea","AA/AO","AO","475","435","23310","22500"
"In post","2023","Unknown","Swansea","EO","EO","140","135","27770","27400"
"In post","2023","Unknown","Swansea","G6/G7","G6","20","20","[c]","[c]"
"In post","2023","Unknown","Swansea","G6/G7","G7","50","50","59030","56220"
"In post","2023","Unknown","Swansea","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swansea","SEO/HEO","HEO","90","85","34130","32950"
"In post","2023","Unknown","Swansea","SEO/HEO","SEO","75","75","44100","42000"
"In post","2023","Unknown","Swansea","Unknown","Unknown","45","40","26760","24570"
"In post","2023","Unknown","Swindon","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Unknown","Swindon","EO","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swindon","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Swindon","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swindon","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","AA/AO","AO","55","50","23470","23390"
"In post","2023","Unknown","Telford and Wrekin","EO","EO","95","90","28070","28080"
"In post","2023","Unknown","Telford and Wrekin","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","G6/G7","G7","35","35","57370","57970"
"In post","2023","Unknown","Telford and Wrekin","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","SEO/HEO","HEO","75","75","35210","34700"
"In post","2023","Unknown","Telford and Wrekin","SEO/HEO","SEO","60","55","43590","43560"
"In post","2023","Unknown","Telford and Wrekin","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Thurrock","AA/AO","AO","45","45","22400","22400"
"In post","2023","Unknown","Thurrock","EO","EO","35","35","26650","25880"
"In post","2023","Unknown","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Torbay","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","Unknown","Torbay","EO","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Torbay","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","AA/AO","AO","50","45","25830","25480"
"In post","2023","Unknown","Tower Hamlets","EO","EO","80","75","30590","30150"
"In post","2023","Unknown","Tower Hamlets","G6/G7","G6","45","40","73570","73110"
"In post","2023","Unknown","Tower Hamlets","G6/G7","G7","125","120","58500","56430"
"In post","2023","Unknown","Tower Hamlets","SCS level","SCS level","30","30","114740","102000"
"In post","2023","Unknown","Tower Hamlets","SEO/HEO","HEO","130","130","35730","35410"
"In post","2023","Unknown","Tower Hamlets","SEO/HEO","SEO","115","115","45250","43650"
"In post","2023","Unknown","Tower Hamlets","Unknown","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Tyneside","AA/AO","AA","80","60","22330","22520"
"In post","2023","Unknown","Tyneside","AA/AO","AO","1040","910","22380","22520"
"In post","2023","Unknown","Tyneside","EO","EO","755","715","27520","27890"
"In post","2023","Unknown","Tyneside","G6/G7","G6","45","45","70270","69940"
"In post","2023","Unknown","Tyneside","G6/G7","G7","170","170","55720","56870"
"In post","2023","Unknown","Tyneside","SCS level","SCS level","10","5","[c]","[c]"
"In post","2023","Unknown","Tyneside","SEO/HEO","HEO","455","440","34080","34700"
"In post","2023","Unknown","Tyneside","SEO/HEO","SEO","270","265","41370","42140"
"In post","2023","Unknown","Tyneside","Unknown","Unknown","40","35","26090","24570"
"In post","2023","Unknown","Unknown","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","AO","40","40","23250","22400"
"In post","2023","Unknown","Unknown","EO","EO","80","70","27340","25750"
"In post","2023","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1705","1700","41910","39970"
"In post","2023","Unknown","Wakefield","AA/AO","AA","35","35","23120","23230"
"In post","2023","Unknown","Wakefield","AA/AO","AO","100","100","29410","28880"
"In post","2023","Unknown","Wakefield","EO","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wakefield","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Wakefield","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Wakefield","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Walsall","EO","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Walsall","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Walsall","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Walsall","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Wandsworth","AA/AO","AA","20","20","[c]","[c]"
"In post","2023","Unknown","Wandsworth","AA/AO","AO","115","110","33420","33800"
"In post","2023","Unknown","Wandsworth","EO","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Wandsworth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wandsworth","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wandsworth","Unknown","Unknown","10","5","[c]","[c]"
"In post","2023","Unknown","Warrington","AA/AO","AA","25","25","[c]","[c]"
"In post","2023","Unknown","Warrington","AA/AO","AO","95","95","29010","28880"
"In post","2023","Unknown","Warrington","EO","EO","55","50","33870","34670"
"In post","2023","Unknown","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warrington","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Warrington","SEO/HEO","HEO","45","45","40130","40440"
"In post","2023","Unknown","Warrington","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Unknown","Warrington","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","AA/AO","AO","30","25","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","EO","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","Unknown","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","West Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Cumbria","AA/AO","AO","145","125","23990","22150"
"In post","2023","Unknown","West Cumbria","EO","EO","35","30","27540","25940"
"In post","2023","Unknown","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Cumbria","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Unknown","West Cumbria","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Cumbria","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","West Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Essex","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Unknown","West Essex","EO","EO","50","45","28690","25880"
"In post","2023","Unknown","West Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Essex","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Essex","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Kent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Kent","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","West Lothian","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Unknown","West Lothian","AA/AO","AO","15","10","[c]","[c]"
"In post","2023","Unknown","West Lothian","EO","EO","15","15","[c]","[c]"
"In post","2023","Unknown","West Lothian","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","West Lothian","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","West Lothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Lothian","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","West Lothian","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","AA/AO","AA","15","10","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","AA/AO","AO","85","75","25470","21780"
"In post","2023","Unknown","West Northamptonshire","EO","EO","15","15","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","West Northamptonshire","Unknown","Unknown","30","30","29140","26840"
"In post","2023","Unknown","West Surrey","AA/AO","AA","15","10","[c]","[c]"
"In post","2023","Unknown","West Surrey","AA/AO","AO","40","40","27680","25340"
"In post","2023","Unknown","West Surrey","EO","EO","40","35","30330","29640"
"In post","2023","Unknown","West Surrey","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","West Surrey","G6/G7","G7","15","10","[c]","[c]"
"In post","2023","Unknown","West Surrey","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2023","Unknown","West Surrey","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","West Surrey","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","AA/AO","AO","15","15","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","EO","EO","165","150","29050","26880"
"In post","2023","Unknown","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","AA/AO","AO","50","45","23830","22520"
"In post","2023","Unknown","West Sussex (South West)","EO","EO","40","35","28520","28120"
"In post","2023","Unknown","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Westminster","AA/AO","AA","50","50","23800","23500"
"In post","2023","Unknown","Westminster","AA/AO","AO","285","275","26630","25900"
"In post","2023","Unknown","Westminster","EO","EO","915","895","29920","29660"
