"Status","Year","Disability","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","45","54810","51290"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Outside London","70","70","46140","40990"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","London","185","180","50180","56430"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","London","540","535","45550","35650"
"In post","2023","Declared disabled","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Outside London","50","50","44820","40450"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","Outside London","100","100","35390","33020"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","75","70","30860","26300"
"In post","2023","Declared disabled","Cabinet Office","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Outside London","55","55","39770","33020"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Outside London","35","35","46520","38460"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Outside London","45","45","44460","40050"
"In post","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Inner London - East","London","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","35","30","32720","32110"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","Outside London","220","210","35690","35230"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","225","210","35060","31350"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","85","85","39300","35190"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","London","30","30","39710","36170"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","London","510","500","50150","49860"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","40","35","34970","32110"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","90","85","35870","32710"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","London","155","150","48920","52760"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","Outside London","40","40","38710","37590"
"In post","2023","Declared disabled","Department for Education","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Greater Manchester","Outside London","145","140","41380","37590"
"In post","2023","Declared disabled","Department for Education","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Inner London - West","London","220","210","51760","48420"
"In post","2023","Declared disabled","Department for Education","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","South Yorkshire","Outside London","165","155","40960","37590"
"In post","2023","Declared disabled","Department for Education","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","Tees Valley and Durham","Outside London","75","75","38900","37590"
"In post","2023","Declared disabled","Department for Education","West Midlands","Outside London","110","105","40730","37590"
"In post","2023","Declared disabled","Department for Education","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","45","34820","31700"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","85","80","34470","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","195","175","26540","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","35","35","34090","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Devon","Outside London","100","95","29970","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","85","85","33560","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Wales","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","155","150","39840","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","70","65","32070","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Inner London - West","London","310","300","45530","40260"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","145","140","33590","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","120","110","29840","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","130","125","35290","30990"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","35","35","30440","25980"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","40","35","34070","30320"
"In post","2023","Declared disabled","Department for International Trade","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Inner London - West","London","215","215","48370","41750"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Tees Valley and Durham","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Devon","Outside London","[c]","[c]","[c]","[c]"
