"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon","10","10","56650","51880"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","35","35","53250","52740"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","60","55","53530","50830"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Greater Manchester","15","15","49710","50830"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - East","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","2375","2295","50890","54660"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","30","30","40330","38120"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","55","50","45250","39630"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North Yorkshire","25","25","53980","50830"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","20","20","54500","50830"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","10","10","52290","54620"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Surrey, East and West Sussex","10","10","60300","55930"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","45","40","50210","50830"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","885","850","45050","41950"
"In post","2023","Disclosure Scotland","Scottish Government","West Central Scotland","365","345","31330","24890"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Kent","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","150","140","23570","22500"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","6050","5365","27470","22500"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","125","115","30110","28040"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","90","85","28720","27400"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Cheshire","30","30","29190","27400"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","25","20","30230","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Cumbria","45","45","30160","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","370","355","34300","31660"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Devon","75","70","29510","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","65","60","28860","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","180","170","29260","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","East Wales","100","95","29990","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","70","65","29350","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","130","125","29270","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Essex","70","60","29980","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","385","365","34160","31350"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","185","170","28480","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","100","95","29010","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","70","65","29290","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Highlands and Islands","15","15","28570","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Inner London - East","25","25","32590","31330"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Kent","150","145","31740","29800"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Lancashire","110","100","28770","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","100","95","28570","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire","55","50","29390","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","115","110","29510","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","North Eastern Scotland","25","20","28320","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire","40","35","28180","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","315","295","27030","26780"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","135","130","32320","31450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","65","65","32930","31450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","120","115","33620","31450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","165","155","30220","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","95","90","28800","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Southern Scotland","35","30","29990","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","155","145","30700","28740"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Tees Valley and Durham","65","65","29700","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","90","80","28950","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","165","155","28120","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","475","450","30500","27400"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","270","250","27390","27190"
"In post","2023","Education Scotland","Scottish Government","Eastern Scotland","115","110","55910","54870"
"In post","2023","Education Scotland","Scottish Government","Highlands and Islands","15","15","67930","70920"
"In post","2023","Education Scotland","Scottish Government","North Eastern Scotland","15","15","63170","70730"
"In post","2023","Education Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","West Central Scotland","215","210","60780","65280"
"In post","2023","Education and Skills Funding Agency","Department for Education","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","30","30","41050","38210"
"In post","2023","Education and Skills Funding Agency","Department for Education","East Anglia","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","42500","37880"
"In post","2023","Education and Skills Funding Agency","Department for Education","Greater Manchester","100","100","38960","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","Inner London - West","115","110","49320","42170"
"In post","2023","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","20","20","36380","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","Outer London - South","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","South Yorkshire","135","130","40390","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","100","95","40760","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","West Midlands","175","170","43790","38210"
"In post","2023","Education and Skills Funding Agency","Department for Education","West Yorkshire","25","25","42600","38210"
"In post","2023","Estyn","Estyn","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","East Wales","90","80","53630","44820"
"In post","2023","Estyn","Estyn","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","West Wales and The Valleys","30","30","76760","78500"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","810","780","40650","35370"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","175","170","49110","45400"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","125","125","42020","41490"
"In post","2023","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","30","30","40440","40750"
"In post","2023","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","40","35","45480","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","Cheshire","10","10","36190","32930"
"In post","2023","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","20","20","33290","28090"
"In post","2023","Food Standards Agency","Food Standards Agency","Cumbria","10","10","31620","28090"
"In post","2023","Food Standards Agency","Food Standards Agency","Derbyshire and Nottinghamshire","40","40","37670","33990"
"In post","2023","Food Standards Agency","Food Standards Agency","Devon","35","30","40680","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","Dorset and Somerset","35","30","35510","31260"
"In post","2023","Food Standards Agency","Food Standards Agency","East Anglia","75","70","34560","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","East Wales","75","70","41360","37720"
"In post","2023","Food Standards Agency","Food Standards Agency","East Yorkshire and Northern Lincolnshire","50","50","38250","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Essex","40","35","36870","33570"
"In post","2023","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","36460","32740"
"In post","2023","Food Standards Agency","Food Standards Agency","Greater Manchester","35","35","35450","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","Hampshire and Isle of Wight","15","10","46320","44730"
"In post","2023","Food Standards Agency","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","35","35","35970","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","Inner London - East","25","25","43330","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","Inner London - West","110","110","48140","41780"
"In post","2023","Food Standards Agency","Food Standards Agency","Kent","35","35","44250","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","Lancashire","45","45","35260","28090"
"In post","2023","Food Standards Agency","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","20","20","39830","33610"
"In post","2023","Food Standards Agency","Food Standards Agency","Lincolnshire","35","30","33100","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","Merseyside","15","15","40630","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","North Yorkshire","185","175","38440","37720"
"In post","2023","Food Standards Agency","Food Standards Agency","Northern Ireland","110","110","39140","38100"
"In post","2023","Food Standards Agency","Food Standards Agency","Northumberland, and Tyne and Wear","15","15","38140","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","Outer London - East and North East","30","30","38610","37730"
"In post","2023","Food Standards Agency","Food Standards Agency","Outer London - South","25","25","44710","41060"
"In post","2023","Food Standards Agency","Food Standards Agency","Outer London - West and North West","30","30","46300","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Shropshire and Staffordshire","50","50","33430","29430"
"In post","2023","Food Standards Agency","Food Standards Agency","South Yorkshire","15","15","33150","31260"
"In post","2023","Food Standards Agency","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","Surrey, East and West Sussex","30","30","45160","41160"
"In post","2023","Food Standards Agency","Food Standards Agency","Tees Valley and Durham","20","20","32220","30960"
"In post","2023","Food Standards Agency","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Food Standards Agency","West Midlands","40","40","35260","31260"
"In post","2023","Food Standards Agency","Food Standards Agency","West Wales and The Valleys","85","85","35350","31730"
"In post","2023","Food Standards Agency","Food Standards Agency","West Yorkshire","50","50","38550","34530"
"In post","2023","Food Standards Scotland","Scottish Government","Eastern Scotland","45","40","36880","31940"
"In post","2023","Food Standards Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Scottish Government","North Eastern Scotland","195","190","40210","36330"
"In post","2023","Food Standards Scotland","Scottish Government","Southern Scotland","25","25","32950","31940"
"In post","2023","Food Standards Scotland","Scottish Government","West Central Scotland","20","20","33390","31990"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","260","255","33580","28090"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","4390","4295","51930","51960"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","2105","2100","53290","54000"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","845","810","42760","39660"
"In post","2023","Forestry and Land Scotland","Scottish Government","Eastern Scotland","455","440","36420","33260"
"In post","2023","Forestry and Land Scotland","Scottish Government","Highlands and Islands","385","370","33210","31180"
"In post","2023","Forestry and Land Scotland","Scottish Government","North Eastern Scotland","75","75","32640","31180"
"In post","2023","Forestry and Land Scotland","Scottish Government","Southern Scotland","175","170","32870","29560"
"In post","2023","Forestry and Land Scotland","Scottish Government","West Central Scotland","10","10","28780","28140"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Eastern Scotland","15","10","70680","70000"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Inner London - West","200","190","68340","62610"
"In post","2023","Government Commercial Organisation","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","80000","71800"
"In post","2023","Government Commercial Organisation","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Derbyshire and Nottinghamshire","15","15","77470","74490"
"In post","2023","Government Commercial Organisation","Cabinet Office","Devon","10","10","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","East Anglia","40","40","70570","67320"
"In post","2023","Government Commercial Organisation","Cabinet Office","East Wales","20","20","62400","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","110","105","78090","69350"
"In post","2023","Government Commercial Organisation","Cabinet Office","Greater Manchester","120","120","68000","66270"
"In post","2023","Government Commercial Organisation","Cabinet Office","Hampshire and Isle of Wight","50","50","71870","68140"
"In post","2023","Government Commercial Organisation","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Inner London - East","25","25","73180","68370"
"In post","2023","Government Commercial Organisation","Cabinet Office","Inner London - West","600","590","79270","68100"
"In post","2023","Government Commercial Organisation","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Lancashire","35","35","60430","65710"
"In post","2023","Government Commercial Organisation","Cabinet Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Merseyside","60","60","70370","66270"
"In post","2023","Government Commercial Organisation","Cabinet Office","North Yorkshire","20","20","72120","66270"
"In post","2023","Government Commercial Organisation","Cabinet Office","Northumberland, and Tyne and Wear","20","20","66170","65890"
"In post","2023","Government Commercial Organisation","Cabinet Office","Outer London - South","25","25","72910","70680"
"In post","2023","Government Commercial Organisation","Cabinet Office","Shropshire and Staffordshire","20","20","73040","66530"
"In post","2023","Government Commercial Organisation","Cabinet Office","South Yorkshire","50","45","66160","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","Southern Scotland","25","25","67950","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","Tees Valley and Durham","10","10","62820","65500"
"In post","2023","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Central Scotland","30","30","73900","70930"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Midlands","65","65","79910","69880"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Cabinet Office","West Yorkshire","100","95","66660","65500"
"In post","2023","Government Internal Audit Agency","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","10","10","43710","38740"
"In post","2023","Government Internal Audit Agency","HM Treasury","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","East Anglia","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","East Wales","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","50180","48780"
"In post","2023","Government Internal Audit Agency","HM Treasury","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Inner London - West","170","165","51710","51420"
"In post","2023","Government Internal Audit Agency","HM Treasury","Lancashire","20","20","47870","43210"
"In post","2023","Government Internal Audit Agency","HM Treasury","Merseyside","30","30","47000","42700"
"In post","2023","Government Internal Audit Agency","HM Treasury","North Yorkshire","10","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Northumberland, and Tyne and Wear","20","20","49730","48780"
"In post","2023","Government Internal Audit Agency","HM Treasury","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","South Yorkshire","25","20","49260","48780"
"In post","2023","Government Internal Audit Agency","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","Unknown","25","20","48950","45180"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Midlands","30","30","50400","45240"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","20","20","52110","51350"
"In post","2023","Government Internal Audit Agency","HM Treasury","West Yorkshire","35","35","46550","42700"
"In post","2023","Government Legal Department","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","75","65","56710","54320"
"In post","2023","Government Legal Department","Attorney General's Departments","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Government Legal Department","Attorney General's Departments","Inner London - West","2385","2230","56180","53390"
"In post","2023","Government Legal Department","Attorney General's Departments","Outer London - South","45","40","40720","36050"
"In post","2023","Government Legal Department","Attorney General's Departments","West Yorkshire","160","150","52750","52020"
"In post","2023","Government Property Agency","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Derbyshire and Nottinghamshire","35","35","49200","52120"
"In post","2023","Government Property Agency","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","East Wales","10","10","40930","35650"
"In post","2023","Government Property Agency","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","49640","51020"
"In post","2023","Government Property Agency","Cabinet Office","Greater Manchester","45","45","48840","50690"
"In post","2023","Government Property Agency","Cabinet Office","Inner London - West","115","115","53390","55790"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands","85","85","47430","39830"
"In post","2023","Government Property Agency","Cabinet Office","West Yorkshire","65","65","51490","51020"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","325","290","27200","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","320","295","27010","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","130","115","28110","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","65","55","26780","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","85","75","27160","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","390","355","26600","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Devon","185","160","27010","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","210","185","25390","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","440","390","26760","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Wales","555","505","26720","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","140","120","25560","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","20","20","33940","23800"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Essex","250","220","26370","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","490","440","26350","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","1045","955","26270","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","360","310","26650","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","235","210","26490","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","640","595","29370","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","2165","2070","34920","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Kent","255","220","26260","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","305","275","27070","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","1030","915","24810","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","110","100","26530","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","525","470","26560","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","80","70","25890","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","380","335","27650","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","235","210","29070","25480"
