"Status","Year","Disability","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Heterosexual / straight","85","80","42930","40130"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Heterosexual / straight","40","35","37920","30020"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Heterosexual / straight","35","30","39390","38940"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","60","55","42260","49050"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","100","95","39620","33200"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Heterosexual / straight","400","390","50930","43090"
"In post","2023","Declared disabled","Cabinet Office","London","LGBO","100","100","47600","41870"
"In post","2023","Declared disabled","Cabinet Office","London","Undeclared","60","60","50780","55900"
"In post","2023","Declared disabled","Cabinet Office","London","Unknown","175","175","35630","30130"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Heterosexual / straight","65","60","30540","24860"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Heterosexual / straight","85","85","46960","40620"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Heterosexual / straight","45","45","42350","38050"
"In post","2023","Declared disabled","Cabinet Office","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","110","105","39590","36490"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","30","30","58160","54640"
"In post","2023","Declared disabled","Competition and Markets Authority","London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","400","390","50530","50370"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","LGBO","85","85","45190","41360"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Undeclared","55","55","47780","41540"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","30","30","34190","32110"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","70","65","39830","35190"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","45","40","34660","32110"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","180","170","36620","35230"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","30","30","35920","37420"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","180","165","34450","31350"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","60","55","37940","37120"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","100","100","51100","53030"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","LGBO","40","40","44010","36540"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Midlands (England)","Heterosexual / straight","30","30","39910","37880"
"In post","2023","Declared disabled","Department for Education","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","Heterosexual / straight","160","155","52640","55020"
"In post","2023","Declared disabled","Department for Education","London","LGBO","35","35","51390","55020"
"In post","2023","Declared disabled","Department for Education","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Education","North East (England)","Heterosexual / straight","75","70","39200","37590"
